0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,labels
77,79,72,73,85,68,68,73,78,46,77,65,74,69,68,46,67,72,79,87,68,72,85,82,89,46,46,46,46,46,1
77,68,46,46,78,65,90,77,85,76,46,72,65,83,83,65,78,46,76,73,84,79,78,46,46,46,46,46,46,46,1
77,73,83,83,46,83,65,66,69,82,65,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,78,74,65,78,65,46,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,79,85,77,69,78,46,75,85,77,65,82,46,66,73,83,87,65,83,46,46,46,46,46,46,46,46,46,46,1
82,73,84,65,46,65,75,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
70,65,82,74,65,78,65,46,82,73,70,65,84,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,69,90,87,65,78,65,46,65,70,82,79,90,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,79,78,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,79,78,46,77,46,79,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,66,85,76,46,66,65,83,72,65,82,46,77,68,46,46,83,72,65,82,73,70,46,46,46,46,46,46,46,46,1
68,69,69,80,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
71,82,80,46,67,65,80,84,46,65,82,73,70,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,46,82,65,74,73,66,46,72,65,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,79,66,78,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,77,69,69,78,65,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
90,65,82,73,70,46,70,65,73,65,90,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,85,83,84,65,75,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,70,82,73,68,65,46,72,79,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,82,83,46,78,65,90,78,73,78,46,72,65,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,89,69,68,46,77,65,77,85,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,79,83,72,65,82,65,70,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,82,90,65,78,65,46,46,83,73,77,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,82,83,46,46,83,72,65,82,77,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,72,77,73,78,65,46,83,65,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,65,90,73,70,65,46,73,83,76,65,77,46,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,90,73,65,46,84,65,77,65,78,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,85,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,76,73,84,79,78,46,77,79,76,76,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,65,70,73,75,65,46,46,65,75,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,89,69,68,65,46,82,69,72,78,85,77,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,73,70,85,76,46,73,83,76,65,77,46,83,65,73,70,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,78,86,73,82,46,82,85,66,65,89,69,84,46,75,72,65,78,68,65,75,69,82,46,46,46,46,46,46,1
65,83,73,70,46,90,65,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,72,73,77,46,82,73,90,87,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,65,73,76,65,46,46,83,85,76,84,65,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,79,72,65,73,77,69,78,85,76,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,90,73,84,46,68,65,83,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,82,46,65,83,72,73,75,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,65,68,72,73,78,46,77,65,76,73,75,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
76,73,84,65,46,46,83,79,78,73,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,82,73,84,65,46,46,82,85,72,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
70,65,90,76,69,46,82,65,66,66,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,79,87,77,79,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
67,69,76,73,78,65,46,65,75,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,82,65,83,69,76,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,72,77,73,68,65,46,82,65,72,77,65,78,46,77,79,85,84,85,83,72,73,46,46,46,46,46,46,46,0
82,73,84,65,46,82,65,78,73,46,71,85,72,79,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,89,83,72,65,46,84,65,78,73,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,85,82,65,89,65,46,74,65,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,85,78,84,65,83,73,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,65,87,75,65,84,46,90,65,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,85,77,65,89,65,46,46,65,75,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,76,65,77,73,78,46,83,72,73,70,65,84,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,65,83,72,78,65,46,46,82,85,66,65,89,65,84,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,82,65,77,74,65,78,46,65,76,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
88,67,69,80,84,73,79,78,65,76,46,84,65,78,86,73,82,46,46,46,46,46,46,46,46,46,46,46,46,46,1
69,89,65,78,65,46,65,90,73,90,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,79,87,75,79,84,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,65,66,78,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,73,82,73,78,46,65,75,84,72,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,85,82,65,89,65,46,83,72,65,75,73,76,65,46,83,72,85,75,76,65,46,46,46,46,46,46,46,46,46,0
87,65,90,73,72,65,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,82,83,46,83,65,76,73,78,65,46,70,65,82,85,75,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,78,69,72,65,46,82,69,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
80,79,76,79,75,46,65,82,73,70,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,78,71,69,76,65,46,74,79,78,69,83,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
73,80,83,72,73,84,65,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,65,73,83,85,68,68,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,83,73,77,65,46,65,75,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,78,73,65,46,72,65,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,65,83,72,82,65,70,46,65,76,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,46,84,79,89,72,73,68,85,76,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,1
73,77,84,73,65,90,46,77,79,72,65,77,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,90,77,85,78,46,83,85,77,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,70,75,65,84,46,77,65,72,77,85,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,82,90,65,78,65,46,89,69,83,77,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,69,72,82,69,69,78,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,73,84,72,85,46,77,85,78,83,72,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,77,65,78,84,65,46,78,79,87,77,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,77,65,65,78,46,83,73,68,68,73,81,85,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
90,73,78,78,73,65,46,67,72,79,87,68,72,79,85,82,89,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,66,85,46,70,65,82,72,65,68,46,82,79,77,69,76,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
74,65,78,78,65,84,46,66,82,73,83,84,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,66,68,85,82,46,82,65,72,77,65,78,46,78,65,73,78,69,46,46,46,46,46,46,46,46,46,46,46,46,1
77,82,83,46,46,78,79,77,69,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,85,82,85,76,46,65,90,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,77,73,85,76,46,72,85,81,46,66,72,85,73,89,65,78,46,46,46,46,46,46,46,46,46,46,46,46,1
77,82,46,69,78,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,83,73,77,65,46,65,72,77,69,68,46,67,72,85,68,72,85,82,89,46,46,46,46,46,46,46,46,46,0
65,77,65,78,65,84,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
75,65,90,73,46,65,77,73,84,46,73,77,82,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,82,83,46,70,65,82,73,68,65,46,89,65,83,77,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,0
68,82,73,83,72,84,73,46,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,73,76,65,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,84,73,70,65,46,65,77,73,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
70,65,82,90,65,78,65,46,46,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
70,79,82,72,65,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,46,77,85,78,84,65,75,73,77,46,72,65,83,65,78,46,46,84,85,82,65,71,46,46,46,46,46,1
82,69,90,87,65,78,65,46,83,65,76,69,72,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,73,72,65,76,46,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,69,72,78,65,90,46,77,65,72,77,79,79,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,78,86,73,82,46,84,65,90,85,76,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,90,73,65,46,46,77,85,77,85,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,69,87,65,83,46,77,65,72,77,85,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,75,82,65,77,85,76,46,72,65,81,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
72,85,77,65,89,85,78,46,67,72,79,87,68,72,85,82,89,46,46,46,46,46,46,46,46,46,46,46,46,46,1
87,65,90,73,72,65,46,78,65,87,83,72,73,78,46,83,79,78,67,72,73,84,65,46,46,46,46,46,46,46,0
83,79,72,65,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,73,76,65,46,46,46,65,75,72,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,73,70,85,76,76,46,77,65,90,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,72,65,82,65,46,46,83,65,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,65,83,85,77,66,73,76,76,65,72,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
68,69,66,65,83,72,73,83,46,67,72,79,87,68,72,85,82,89,46,46,46,46,46,46,46,46,46,46,46,46,1
65,66,73,68,46,83,65,77,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
76,84,46,67,79,76,46,75,72,85,82,83,72,73,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,77,85,84,65,83,73,77,85,76,46,72,65,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,1
65,89,65,78,46,80,65,84,87,65,82,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,65,76,46,83,72,65,89,79,75,72,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,65,85,78,65,75,46,83,85,82,65,73,89,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,65,83,72,73,81,85,82,46,82,65,72,77,65,78,46,78,65,68,73,77,46,46,46,46,46,46,46,1
89,65,77,73,76,65,46,83,65,66,65,72,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
74,65,83,77,73,78,46,78,85,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
70,65,82,72,65,46,83,65,82,87,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,65,83,73,82,46,85,68,68,73,78,46,80,65,84,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,65,82,77,73,78,46,46,74,65,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,65,73,78,85,82,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,65,72,73,68,85,76,46,72,85,81,46,75,72,65,78,68,75,69,82,46,46,46,46,46,46,65,46,65,1
78,73,76,65,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
75,79,85,83,72,73,75,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,65,82,90,73,65,46,78,65,66,73,76,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,75,73,76,46,65,70,90,65,76,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,78,73,65,46,65,75,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,65,83,85,68,46,67,72,79,87,68,72,85,82,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,82,90,65,78,65,46,46,83,72,85,82,79,86,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,74,65,72,73,68,46,72,65,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
75,46,46,46,46,72,46,46,46,46,84,46,75,46,46,46,46,82,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,89,69,77,46,66,65,66,85,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,85,83,82,65,84,46,78,79,86,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,46,82,65,90,79,78,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,72,65,77,77,69,68,46,85,76,76,65,72,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
46,77,68,46,82,65,89,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,65,72,78,65,90,46,77,65,72,66,79,79,66,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
90,65,78,78,65,84,46,77,79,85,82,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,79,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,89,65,78,46,77,65,82,90,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,65,82,73,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,85,78,73,65,46,84,65,66,65,83,83,85,77,46,84,65,73,82,65,78,46,46,46,46,46,46,46,46,46,0
83,85,76,84,65,78,65,46,83,72,73,75,68,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,78,73,65,46,79,66,65,73,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
74,69,83,83,89,46,74,65,78,78,65,84,85,76,46,83,72,65,82,77,73,78,46,74,79,65,82,68,69,82,0
65,70,82,79,74,65,46,83,72,79,77,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,65,78,78,65,46,77,69,72,69,68,73,46,67,72,65,89,65,78,46,46,46,46,46,46,46,46,46,46,46,1
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,65,72,82,65,66,46,77,65,83,85,68,46,68,69,69,80,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,73,70,65,84,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,73,90,65,46,66,73,78,84,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,65,72,69,76,65,46,66,69,71,85,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
68,65,89,90,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
79,77,79,82,46,70,65,82,85,75,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,66,82,73,78,65,46,72,65,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,83,76,73,77,65,46,77,85,78,78,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,79,72,79,78,65,46,71,79,76,65,80,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,73,75,84,65,46,65,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,85,82,74,65,72,65,78,46,76,85,67,75,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
85,82,77,69,69,46,72,65,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
66,65,82,85,78,46,75,65,78,84,73,46,68,65,83,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,87,70,73,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,82,83,46,83,65,73,77,65,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,65,78,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,83,72,73,81,85,82,46,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,73,70,65,84,46,87,65,72,73,68,46,65,76,73,70,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
80,65,82,86,69,90,46,65,76,79,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
68,73,68,78,46,84,46,77,69,78,84,73,79,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
89,69,65,83,77,73,78,46,65,75,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
73,66,82,65,72,73,77,46,82,65,83,72,73,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,77,65,78,78,65,46,75,65,66,73,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
70,65,82,72,65,78,65,46,70,69,82,68,79,85,83,46,77,69,71,76,65,46,46,46,46,46,46,46,46,46,0
71,79,76,65,77,46,77,79,83,84,79,70,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,83,65,46,65,83,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,86,73,74,73,84,46,75,65,82,77,79,75,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
69,78,71,82,46,80,85,76,65,67,75,46,67,72,79,87,68,72,85,82,89,46,46,46,46,46,46,46,46,46,1
77,65,82,90,73,78,65,46,65,75,84,72,69,82,46,84,65,78,78,73,46,46,46,46,46,46,46,46,46,46,0
77,73,84,72,85,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,65,75,73,66,46,74,73,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,72,82,73,78,65,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,79,75,69,89,65,46,66,69,71,85,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
75,65,73,75,79,66,65,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,65,65,72,65,46,84,65,78,72,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,90,65,68,46,72,79,83,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,79,77,73,78,85,76,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
80,73,89,65,83,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,68,73,65,46,75,65,68,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,76,65,84,46,77,65,72,77,85,68,46,84,79,83,72,65,78,46,46,46,46,46,46,46,46,46,46,46,1
68,73,80,73,75,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,68,82,73,84,65,46,83,72,79,73,76,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,76,69,72,46,77,79,72,65,77,77,65,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,66,68,85,76,46,65,90,73,90,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,90,77,85,83,46,83,65,75,73,66,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,82,83,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,77,73,65,46,84,65,66,65,83,83,85,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,66,68,85,76,76,65,72,46,65,76,46,65,66,82,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,1
73,78,65,65,89,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
46,68,46,46,83,65,73,70,85,82,46,82,65,72,77,65,78,46,83,79,72,69,76,46,46,46,46,46,46,46,1
72,65,73,68,69,82,46,84,65,78,86,73,82,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,1
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,69,72,78,85,77,65,46,77,69,72,90,65,66,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,82,83,46,83,72,65,78,84,85,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,77,83,46,72,65,83,65,78,46,83,79,82,84,79,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,89,69,83,72,65,46,83,73,68,68,73,81,85,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
68,69,66,65,83,72,73,83,46,75,85,77,65,82,46,68,69,89,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,89,69,68,46,69,78,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,83,72,65,72,69,68,85,76,46,73,83,76,65,77,46,46,83,72,65,72,69,68,46,46,46,46,46,1
77,82,46,46,83,72,65,87,79,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,65,72,77,85,68,85,76,46,72,65,81,85,69,46,78,65,89,69,77,46,46,46,46,46,46,46,46,46,46,1
74,89,79,84,89,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
87,65,82,68,65,46,83,73,68,68,73,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,72,46,65,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,46,77,79,83,70,73,81,85,82,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,1
70,65,73,83,65,76,46,65,77,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
75,65,73,89,69,83,46,65,78,83,65,82,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,65,89,65,84,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
