SBU_id,master_category_id,service_category_id,loc_id,media_id,sp_id,lft_platform,placed_orders,taken_orders,complains,avg_csat,csat_number,lft_reschedules_customer,lft_customer_gmv,create_hr_day,schedule_hr_day,gap_hr_create_schedule,sp_change,reschedule_counter,schedule_due_counter,if_promo_used,if_completed
1,1,14,2.0,11.0,17674,919,208,159,15,4.620689655172414,87,474,38919.68,22,11,12,0,0,1,0,0
1,225,21,4.0,8.0,649,659,38,24,0,4.7272727272727275,11,56,10827.00,7,9,1,0,0,0,0,1
6,185,247,11.0,8.0,64798,704,19,13,1,4.818181818181818,11,34,7030.00,20,18,93,0,5,1,0,1
3,3,152,1.0,2.0,2812,40,4,3,0,5.0,2,2,28510.00,0,17,40,0,0,0,0,0
1,225,21,2.0,12.0,71414,172,3,1,0,1.0,1,3,326.00,16,9,64,0,0,0,1,0
5,186,65,11.0,8.0,75354,29,13,8,0,5.0,7,28,3860.00,14,16,25,0,1,1,0,0
5,186,655,11.0,8.0,85989,376,165,70,27,3.74,50,367,103307.00,21,14,40,0,0,0,0,0
2,226,20,1.0,12.0,3,379,6,2,1,4.0,2,1,2876.00,17,11,137,0,0,0,1,0
1,1,14,4.0,8.0,277,887,21,16,0,4.846153846153846,13,31,26812.00,10,18,31,0,3,1,0,1
3,221,222,2.0,8.0,233,1005,37,23,5,3.857142857142857,21,19,47409.97,22,13,62,0,1,0,1,1
1,1,284,4.0,9.0,1276,370,6,4,0,4.666666666666667,3,9,16399.00,15,16,24,0,1,0,1,1
5,186,65,12.0,2.0,1937,1132,60,58,0,4.75,4,41,30011.00,13,11,21,0,2,0,0,1
5,186,207,2.0,8.0,1770,123,3,2,0,5.0,1,0,3150.00,10,19,8,0,0,0,1,0
3,221,223,2.0,8.0,15702,292,9,5,0,3.2,5,9,16981.60,4,9,28,1,1,0,0,0
5,235,518,17.0,8.0,233,737,32,26,0,4.65,20,32,39070.00,6,9,26,0,0,1,0,0
6,185,247,44.0,12.0,74184,260,10,9,1,1.0,1,21,3048.00,11,13,25,1,0,0,1,0
4,183,200,47.0,8.0,76174,71,11,4,0,5.0,3,19,3448.00,17,13,19,0,0,0,0,0
4,183,167,1.0,8.0,1451,390,18,3,0,5.0,2,42,4460.00,20,9,12,1,0,0,0,0
1,1,10,18.0,2.0,17482,3,2,2,0,5.0,1,0,1700.00,15,11,19,0,0,0,0,1
1,1,14,11.0,9.0,277,175,5,5,0,4.666666666666667,3,4,11100.00,19,9,13,0,0,1,0,1
3,221,223,11.0,9.0,233,698,41,27,1,4.523809523809524,21,27,71060.49,14,9,18,0,0,1,0,0
2,226,25,2.0,8.0,2552,433,13,11,2,3.857142857142857,7,8,8000.00,21,11,13,0,0,0,0,0
5,186,64,5.0,2.0,1937,700,11,6,0,3.6666666666666665,3,19,9990.00,14,18,27,0,2,1,0,1
8,455,456,36.0,12.0,17291,189,5,3,1,5.0,1,8,10890.00,13,11,717,1,3,2,0,0
4,183,698,20.0,9.0,25864,812,56,41,1,4.146341463414634,41,68,54928.00,10,18,79,0,2,0,1,1
1,1,618,50.0,12.0,48816,0,2,2,0,5.0,2,4,13239.00,12,13,24,0,1,0,0,1
1,1,14,8.0,12.0,107,351,8,4,0,5.0,2,49,6690.00,14,10,139,1,1,1,1,0
4,183,167,1.0,2.0,1738,444,218,211,0,5.0,104,98,621040.00,21,19,813,0,0,0,0,1
5,186,694,11.0,8.0,751,345,36,20,4,3.5714285714285716,7,80,50049.00,8,11,2,0,1,0,0,1
1,225,21,20.0,8.0,49086,282,65,51,0,5.0,51,58,7730.00,1,16,38,0,3,1,0,1
7,184,72,1.0,12.0,75441,50,2,1,0,5.0,1,4,14020.00,19,21,49,0,4,0,0,0
5,186,65,6.0,12.0,68538,1264,180,133,4,4.128205128205129,39,339,131520.00,13,9,67,0,1,1,1,0
5,186,64,11.0,8.0,3375,548,303,292,1,4.996515679442509,287,102,286951.00,13,15,1,0,0,0,0,1
1,1,14,11.0,8.0,17977,155,9,8,0,5.0,3,13,12720.00,4,11,78,0,3,1,0,1
6,185,488,2.0,12.0,2330,491,72,36,3,5.0,9,150,21981.00,18,16,357,0,6,0,1,1
6,185,488,4.0,6.0,118931,110,36,10,0,5.0,1,98,6748.00,13,9,1171,0,4,3,0,0
1,1,14,4.0,8.0,595,218,5,4,0,5.0,2,8,12210.00,16,12,19,0,1,0,0,1
3,3,152,20.0,8.0,17570,0,1,1,0,5.0,1,4,8000.00,12,17,628,0,4,0,1,1
1,73,75,36.0,8.0,46349,1068,8,3,0,5.0,1,29,9700.00,13,15,1,0,0,1,0,0
1,1,643,4.0,2.0,99688,746,10,6,0,5.0,3,29,1400.00,19,10,350,0,1,2,1,0
2,226,23,49.0,8.0,76171,25,5,1,0,5.0,1,15,14500.00,2,12,9,1,0,0,0,0
1,1,10,11.0,5.0,28,223,17,10,1,4.333333333333333,3,54,14895.00,12,10,21,1,2,0,0,0
3,224,577,49.0,8.0,37415,232,6,5,0,5.0,5,2,1940.00,8,14,29,0,0,0,0,1
7,184,584,1.0,12.0,74855,401,3,2,1,3.0,2,9,700.00,18,14,259,0,7,1,1,1
4,183,339,6.0,8.0,73618,195,45,39,1,5.0,20,18,64500.00,16,17,0,0,0,0,0,1
1,1,14,44.0,9.0,2541,983,24,18,1,4.0,6,27,38536.00,15,22,30,0,2,0,0,1
1,1,12,44.0,8.0,2646,483,10,7,1,5.0,7,9,10696.00,9,18,8,0,1,0,0,1
6,185,247,1.0,11.0,74555,461,33,29,0,4.904761904761905,21,20,56259.00,18,20,25,0,1,2,0,0
1,1,13,1.0,9.0,2284,331,5,3,0,2.5,2,5,2550.00,20,16,19,0,1,1,0,0
1,73,92,51.0,12.0,75195,847,52,36,4,4.758620689655173,29,80,71967.92,11,11,47,0,0,0,0,1
,338,347,2.0,2.0,154663,959,106,91,0,4.816666666666666,60,55,30451.63,0,15,14,0,1,0,0,1
7,184,72,11.0,9.0,1419,69,2,2,0,5.0,1,9,720.00,18,16,141,0,4,1,0,1
6,185,227,4.0,8.0,86462,927,683,666,4,4.962121212121212,528,118,353616.50,11,13,1,0,0,1,0,1
3,3,154,1.0,8.0,462,797,16,7,0,4.8,5,31,10870.00,12,20,55,0,2,1,0,0
1,73,249,4.0,12.0,549,404,6,2,1,5.0,1,13,1610.00,13,17,27,1,0,0,1,0
1,1,12,6.0,2.0,9,533,7,5,2,4.333333333333333,3,6,5498.00,10,16,149,0,3,0,0,1
1,1,14,12.0,8.0,1309,1075,86,71,4,4.607843137254902,51,160,30397.00,14,10,91,1,0,0,1,0
4,183,167,11.0,2.0,1738,335,10,9,0,5.0,2,11,36000.00,23,12,108,0,0,0,0,1
1,1,618,44.0,12.0,17572,286,3,2,0,5.0,1,0,1098.00,16,19,2,0,0,1,0,0
3,221,223,11.0,8.0,233,1101,39,19,2,4.6875,16,57,57347.36,16,18,169,0,1,0,0,0
6,185,247,12.0,12.0,4972,45,8,4,0,3.3333333333333335,3,26,6515.00,13,15,25,0,0,0,0,1
1,1,14,49.0,8.0,19753,5,2,1,0,5.0,1,8,0.00,21,19,309,0,6,1,0,0
3,3,152,8.0,2.0,3439,1,2,1,0,5.0,1,4,14000.00,21,20,94,0,3,0,0,1
1,1,13,1.0,12.0,1133,85,8,7,0,5.0,4,14,10740.00,14,18,27,0,1,0,0,1
3,224,434,11.0,8.0,6541,250,4,3,1,5.0,3,5,850.00,12,12,23,0,2,2,0,0
1,1,12,11.0,8.0,2448,805,9,6,1,5.0,4,13,7349.00,13,15,1,0,0,0,0,1
1,1,284,17.0,8.0,1797,240,11,10,0,4.833333333333333,6,8,20846.00,11,9,45,0,2,1,0,1
6,185,247,2.0,12.0,2330,624,28,23,1,3.8181818181818183,11,33,15521.00,14,12,69,0,3,1,0,1
5,186,207,47.0,8.0,76684,524,19,11,1,5.0,6,9,18499.00,15,18,2,0,0,1,0,0
1,1,14,1.0,8.0,1797,584,60,35,2,4.653846153846154,26,57,40969.00,0,19,42,0,2,1,0,1
5,186,64,2.0,8.0,3015,73,6,4,1,5.0,2,11,4580.00,12,17,4,0,1,0,0,1
1,1,587,6.0,12.0,19753,90,9,6,2,4.2,5,48,4967.00,11,15,339,0,1,1,1,0
5,186,64,5.0,9.0,751,434,7,4,1,3.0,2,8,2800.00,14,18,243,0,3,0,0,0
6,185,488,4.0,2.0,99658,954,8,6,0,5.0,1,19,3250.00,20,18,117,0,1,2,1,1
1,225,22,17.0,12.0,12652,234,9,5,0,3.5,4,3,1800.00,11,14,2,1,0,0,0,0
2,226,23,5.0,8.0,3429,639,9,6,1,4.333333333333333,3,11,2749.00,16,10,65,0,3,0,0,0
1,1,12,17.0,8.0,28,136,7,5,0,5.0,3,10,6708.00,10,13,2,0,0,1,0,0
7,184,584,2.0,9.0,17771,213,6,2,1,3.0,1,15,800.00,13,14,0,0,2,1,0,0
3,236,568,1.0,8.0,51261,628,3,2,0,5.0,1,8,200.00,16,17,144,0,4,5,0,0
2,226,26,1.0,2.0,649,1006,19,12,1,3.0,2,31,9899.00,11,12,72,1,1,1,0,0
6,185,247,47.0,2.0,2330,275,16,10,1,4.666666666666667,3,23,3419.00,12,16,27,0,1,0,0,1
2,226,23,11.0,8.0,3076,499,53,34,3,4.875,8,65,29203.00,19,11,15,0,0,0,0,0
1,225,22,43.0,8.0,49086,415,32,28,1,5.0,28,5,3280.00,17,19,1,0,0,0,0,1
7,184,72,12.0,11.0,2528,1162,61,59,0,3.857142857142857,7,13,13693.40,11,17,173,0,0,0,0,1
3,221,222,4.0,9.0,233,390,29,17,0,5.0,12,27,24229.42,13,14,24,0,0,0,0,0
8,455,458,68.0,8.0,17256,812,10,2,1,5.0,2,15,1899.00,1,9,7,0,0,1,0,0
5,186,207,11.0,9.0,76684,1112,40,35,3,4.8,10,47,11745.00,9,9,743,0,11,0,1,0
1,73,75,1.0,8.0,1305,266,4,4,1,5.0,2,13,7460.00,10,21,322,0,9,2,0,1
1,1,14,6.0,8.0,663,725,8,5,0,4.5,2,10,10080.00,0,13,12,0,0,0,0,1
6,185,247,6.0,12.0,2330,417,7,7,0,5.0,3,7,2942.00,15,20,28,0,1,1,1,1
1,225,22,11.0,12.0,1376,721,11,7,0,5.0,3,10,13369.00,19,10,134,1,0,0,0,0
4,183,571,4.0,12.0,1451,891,38,30,2,4.166666666666667,6,70,27340.00,11,11,95,0,2,0,0,1
8,101,159,11.0,8.0,75683,671,24,10,3,4.6,5,51,4249.00,0,9,80,1,0,0,0,0
5,186,65,44.0,12.0,3015,437,6,2,0,5.0,2,4,2300.00,14,15,96,1,2,0,1,0
1,1,14,1.0,8.0,,398,11,8,1,3.6666666666666665,3,24,10880.00,0,9,8,0,0,0,0,0
8,627,628,7.0,2.0,86043,291,5,3,0,5.0,1,5,4540.00,22,0,-22,0,0,0,0,1
3,221,222,5.0,9.0,128150,292,10,5,1,4.5,2,38,10570.00,20,10,13,1,1,0,0,0
4,183,167,20.0,8.0,1738,10,4,1,0,5.0,1,15,800.00,7,9,1513,0,7,1,0,0
5,186,64,12.0,2.0,1937,1143,87,83,1,4.0,7,36,51743.00,13,12,22,0,2,1,0,1
4,183,167,11.0,8.0,3129,232,7,4,0,4.333333333333333,3,5,6390.00,17,13,19,0,3,0,0,1
1,1,10,11.0,8.0,1714,135,13,9,0,5.0,7,11,4739.00,17,18,72,1,2,0,0,0
1,1,13,44.0,8.0,2526,9,2,1,1,5.0,1,15,18500.00,18,15,236,1,13,8,0,0
2,226,25,1.0,12.0,75010,198,13,6,0,3.3333333333333335,3,20,2860.00,16,10,113,0,0,0,1,1
3,221,223,49.0,8.0,233,701,10,7,1,4.75,4,8,15849.00,14,11,20,0,0,0,0,0
5,186,207,18.0,12.0,3015,58,3,3,0,5.0,2,3,950.00,14,12,69,0,1,0,1,1
5,186,207,17.0,2.0,1613,1257,99,65,6,4.9,10,118,65300.25,16,10,17,0,1,0,0,1
7,184,72,12.0,11.0,2345,1185,81,80,0,4.25,4,56,13760.00,13,17,291,0,2,0,0,1
5,186,207,11.0,8.0,76684,376,165,70,27,3.74,50,367,103307.00,16,17,72,0,2,0,0,1
4,183,167,12.0,2.0,1451,445,20,13,0,4.9,10,6,9052.00,8,16,7,1,0,0,0,0
1,1,14,47.0,2.0,43621,392,4,3,0,5.0,3,6,3921.00,11,15,51,0,1,1,0,1
5,186,564,5.0,2.0,56940,735,13,11,1,4.2,5,12,11439.00,19,10,14,0,0,0,0,1
1,1,14,2.0,12.0,28,392,5,4,0,5.0,3,8,10030.00,11,11,23,0,2,0,1,1
5,186,69,6.0,2.0,78623,43,3,1,0,5.0,1,1,1000.00,13,16,2,1,0,0,0,0
1,225,21,22.0,9.0,595,797,63,50,7,4.666666666666667,33,68,132696.00,16,12,19,0,0,0,1,1
3,3,273,11.0,8.0,1303,732,15,14,0,4.444444444444445,9,16,44389.00,19,10,38,0,0,0,0,1
3,3,152,12.0,2.0,462,0,1,1,0,5.0,1,8,29990.00,14,18,411,0,8,0,0,1
5,186,207,1.0,2.0,1814,267,4,2,1,5.0,2,6,800.00,12,9,20,0,1,0,0,0
2,226,23,6.0,12.0,2552,623,12,7,0,4.0,3,24,2458.00,15,15,71,1,1,0,1,0
1,1,12,1.0,8.0,277,11,22,5,0,5.0,5,2,950.00,13,15,1,0,0,0,0,0
6,185,247,20.0,8.0,64798,572,26,20,1,4.714285714285714,14,37,6629.00,19,18,22,1,0,0,0,0
3,3,152,60.0,11.0,67022,384,12,9,0,5.0,7,18,5720.00,17,9,15,0,0,0,0,0
1,1,14,20.0,9.0,17977,286,3,3,0,5.0,3,2,9298.00,22,16,41,0,1,0,0,1
8,636,565,47.0,2.0,74920,3,6,6,0,5.0,1,8,59440.00,19,15,331,0,0,0,1,1
2,226,23,1.0,12.0,2552,53,9,2,1,1.0,1,14,1975.00,12,21,8,1,1,2,0,0
5,186,207,1.0,12.0,65591,799,12,4,0,5.0,1,50,2000.00,12,16,99,1,0,0,1,0
3,224,180,8.0,8.0,12983,623,7,6,0,5.0,5,15,12779.00,12,17,28,0,7,1,0,0
,338,699,4.0,8.0,156011,1205,262,246,8,4.882352941176471,238,150,50012.00,15,16,24,0,0,0,0,0
5,186,207,11.0,8.0,76684,81,8,7,0,5.0,7,9,2550.00,0,9,8,0,0,0,0,1
1,225,22,1.0,11.0,99688,108,27,23,0,5.0,21,24,9278.00,14,15,0,0,0,1,0,0
1,225,21,20.0,8.0,17674,89,5,3,0,5.0,3,3,1050.00,16,14,165,1,1,0,0,0
5,186,207,11.0,9.0,3015,241,96,80,5,3.9375,48,52,39200.00,8,9,24,0,0,0,1,1
1,225,22,9.0,2.0,803,630,4,4,0,5.0,3,1,1200.00,14,16,1,0,1,0,0,1
7,184,72,12.0,11.0,2345,173,7,6,0,5.0,1,15,51022.00,15,17,169,0,0,0,0,1
7,184,72,12.0,11.0,2345,1141,262,261,10,4.0,5,174,62454.00,15,17,193,0,1,0,0,1
6,185,247,2.0,9.0,2330,355,24,23,2,5.0,14,18,6500.00,15,15,23,0,0,0,0,1
5,186,564,11.0,8.0,3015,379,161,154,3,5.0,139,29,202270.00,22,9,10,0,0,0,0,1
1,1,14,6.0,8.0,17572,0,1,1,0,5.0,1,1,1200.00,16,21,28,0,1,0,0,1
8,627,628,7.0,2.0,86043,336,86,84,0,5.0,30,21,15705.00,22,0,-22,0,0,0,0,1
1,225,22,1.0,2.0,14236,994,20,14,4,4.1,10,33,29869.00,12,10,45,1,0,0,0,0
7,184,584,2.0,12.0,17771,520,5,2,0,4.0,1,3,1370.00,10,15,292,1,2,0,0,0
1,1,19,19.0,9.0,803,596,16,13,3,4.5,10,19,5007.00,22,16,17,0,1,0,0,1
6,185,247,1.0,12.0,74555,318,3,2,0,5.0,1,13,15200.00,17,19,97,0,4,0,0,0
2,226,24,4.0,12.0,3429,1053,25,22,0,4.533333333333333,15,61,15746.00,19,18,166,0,2,1,0,0
8,333,693,17.0,9.0,649,84,6,2,0,5.0,2,10,4200.00,15,9,17,0,0,1,0,0
1,1,12,2.0,12.0,1133,595,16,8,1,3.0,2,32,5754.00,18,10,15,0,0,0,1,1
4,183,656,5.0,9.0,67076,876,50,35,0,4.758620689655173,29,59,38065.00,10,20,9,0,3,0,0,1
5,186,69,50.0,12.0,3455,77,7,1,0,5.0,1,21,149.00,18,17,910,0,12,1,1,0
4,183,571,20.0,8.0,1451,47,8,6,0,5.0,5,5,7030.00,10,12,1,0,0,0,0,1
2,226,26,11.0,2.0,3076,644,7,4,0,5.0,1,14,17049.00,19,20,888,0,4,0,0,0
5,186,69,1.0,12.0,171,275,9,5,0,5.0,1,24,5240.00,11,13,481,0,2,1,0,0
1,1,14,36.0,2.0,975,15,5,5,0,5.0,1,4,50800.00,17,19,1,0,1,0,1,1
5,186,207,4.0,2.0,99573,452,42,36,0,4.625,24,52,59180.00,16,13,140,0,4,2,1,0
7,184,575,6.0,8.0,1809,401,13,5,1,4.5,2,15,593.00,19,13,41,0,2,0,0,0
6,185,247,6.0,8.0,2330,605,38,30,2,4.818181818181818,22,49,10556.00,11,16,52,0,1,0,0,1
1,1,14,17.0,11.0,1108,469,35,32,1,4.85,20,109,104320.00,19,14,18,1,0,0,0,0
4,183,478,1.0,8.0,3129,97,7,3,0,3.0,1,5,3410.00,9,10,0,0,0,0,0,0
1,1,14,8.0,2.0,108763,0,1,1,0,5.0,1,0,2300.00,12,15,2,0,0,0,0,1
4,183,167,6.0,8.0,1451,472,7,6,0,4.0,4,5,10800.00,18,17,46,1,1,0,0,0
5,186,207,2.0,12.0,73946,810,15,6,0,4.333333333333333,3,17,2950.00,18,14,67,0,0,0,0,1
,338,699,6.0,8.0,156011,566,15,1,0,5.0,1,48,2100.00,20,17,68,0,2,0,0,1
3,224,331,36.0,2.0,1809,83,3,2,0,5.0,1,8,1490.00,11,11,167,0,5,0,0,1
3,221,223,3.0,8.0,66708,628,10,4,1,4.0,1,29,5990.56,15,9,497,1,2,0,0,0
1,1,19,2.0,8.0,2526,18,9,5,1,3.0,5,6,8149.00,12,20,223,1,0,0,0,0
1,225,22,44.0,9.0,2526,517,11,5,2,5.0,3,25,1198.00,15,19,3,0,0,0,0,1
5,186,207,6.0,12.0,1613,0,2,1,0,5.0,1,4,400.00,10,15,4,1,1,0,1,0
4,183,200,4.0,2.0,25864,1111,76,35,1,4.8,5,194,29418.00,8,20,227,1,2,0,0,1
1,1,11,5.0,2.0,123669,646,3,1,0,5.0,1,13,349.00,10,9,94,0,5,1,0,0
1,1,13,12.0,9.0,595,189,4,3,1,5.0,2,7,1300.00,15,17,1,0,0,0,0,0
1,1,13,1.0,12.0,2284,99,4,2,0,5.0,2,15,610.00,18,10,111,1,0,0,1,0
5,186,207,1.0,12.0,3015,711,16,12,0,5.0,4,35,9493.00,10,13,2,1,0,0,1,0
5,186,207,2.0,8.0,65591,6,2,2,0,5.0,1,2,800.00,9,17,103,0,2,1,0,1
7,184,72,36.0,12.0,65288,345,12,10,1,3.6666666666666665,6,13,9380.00,11,17,269,0,3,2,0,1
5,186,64,6.0,9.0,3375,451,20,15,1,4.833333333333333,6,78,90521.00,21,12,14,0,1,0,0,1
4,183,339,47.0,9.0,14574,196,8,1,1,5.0,1,12,1000.00,16,19,2,0,1,0,0,0
1,225,22,44.0,2.0,2526,89,3,2,0,5.0,1,10,600.00,15,9,17,0,7,0,0,1
1,1,12,11.0,8.0,28,566,7,3,0,5.0,2,23,2149.00,21,12,62,0,1,0,0,0
2,226,23,44.0,12.0,18220,265,5,2,1,1.0,1,3,1600.00,14,17,122,0,2,2,0,0
1,73,249,47.0,8.0,17674,420,7,3,0,5.0,1,15,1100.00,6,18,131,1,7,1,0,1
4,183,571,17.0,2.0,3129,473,28,24,0,5.0,19,26,19050.00,20,20,95,0,2,1,1,1
8,455,457,45.0,11.0,74442,384,12,9,0,5.0,7,18,5720.00,17,9,1599,1,11,1,0,0
6,185,247,5.0,2.0,44167,492,7,4,0,4.0,1,11,8317.11,17,10,16,0,0,0,0,1
4,183,200,44.0,9.0,73618,277,9,6,0,5.0,3,1,7750.00,10,17,6,0,0,0,0,1
1,225,21,1.0,2.0,649,1139,37,24,1,4.75,4,76,7630.00,15,20,4,0,2,0,0,1
1,225,21,11.0,12.0,3415,166,4,3,1,4.0,2,7,4300.00,11,17,5,1,1,0,1,0
4,183,167,44.0,8.0,2661,343,49,30,3,4.888888888888889,18,108,32558.00,8,19,10,0,2,0,0,1
1,73,92,47.0,2.0,2526,361,4,2,0,5.0,1,15,52000.00,13,17,3,0,0,0,0,1
1,225,21,4.0,2.0,649,829,45,42,1,5.0,2,77,31898.00,9,12,2,0,1,0,0,1
4,183,339,49.0,8.0,1738,174,5,1,1,4.0,1,1,400.00,8,11,2,0,0,1,0,0
6,185,488,1.0,6.0,118931,325,96,62,2,4.888888888888889,54,160,16282.00,14,9,906,0,1,0,0,0
1,73,501,2.0,12.0,18013,638,10,5,0,4.5,2,19,14672.00,14,10,139,0,0,0,1,0
1,1,13,5.0,9.0,123669,469,9,6,1,4.75,4,12,34820.00,14,20,5,0,2,0,0,1
1,225,21,20.0,2.0,49086,102,20,19,0,5.0,10,1,95800.00,21,9,11,0,1,0,1,1
1,1,10,1.0,8.0,1341,488,15,10,0,4.4,10,14,4540.00,19,13,17,0,1,1,0,1
,338,700,11.0,8.0,137528,986,120,84,3,4.238095238095238,42,63,31025.00,20,9,12,0,0,0,0,0
5,186,207,2.0,12.0,65591,0,2,1,0,5.0,1,1,400.00,10,10,47,1,0,0,1,0
1,1,11,4.0,2.0,28,985,49,24,5,5.0,2,98,50520.05,19,12,280,0,8,0,0,1
1,225,21,4.0,8.0,649,418,20,11,0,5.0,9,47,8150.00,10,17,6,0,1,0,0,1
8,455,458,11.0,9.0,17291,1151,132,83,17,3.6515151515151514,66,246,83087.00,9,10,0,0,0,1,0,0
1,225,22,1.0,2.0,649,589,23,17,1,5.0,3,46,10949.00,8,20,35,0,3,1,0,0
1,225,21,5.0,9.0,123669,705,12,4,0,4.0,3,7,7800.00,14,17,2,1,0,0,0,0
5,186,207,4.0,2.0,99573,1068,18,10,1,5.0,1,41,2986.00,16,17,408,0,9,7,1,1
7,184,584,2.0,8.0,129403,886,4,3,0,5.0,2,31,5048.73,17,10,2296,1,16,2,0,1
3,221,222,8.0,8.0,613,250,16,5,1,4.2,5,8,6020.00,16,17,0,0,0,1,0,0
7,184,72,6.0,12.0,3504,652,31,21,1,5.0,11,61,15874.50,16,10,17,1,0,0,1,0
8,101,159,1.0,12.0,36870,650,16,10,0,4.25,4,32,28899.70,18,16,1245,0,10,3,1,0
1,1,14,5.0,5.0,9,840,6,5,0,5.0,1,9,9100.00,22,18,43,0,1,0,0,1
2,226,23,36.0,2.0,18220,87,2,1,0,5.0,1,4,2100.00,16,19,2,0,4,1,0,0
5,186,69,2.0,8.0,3015,109,3,2,0,5.0,2,3,4295.00,0,14,13,0,2,0,0,1
1,225,450,12.0,8.0,49086,71,10,7,0,5.0,2,21,13349.00,23,9,33,0,3,0,0,1
1,1,14,49.0,8.0,1309,418,7,2,0,5.0,1,9,1500.00,21,10,36,0,1,0,0,1
7,184,72,12.0,11.0,2345,531,94,93,0,5.0,2,32,8933.00,14,17,362,0,1,0,0,1
3,3,152,5.0,8.0,1809,642,16,5,0,5.0,2,31,7396.00,13,11,141,1,0,0,1,0
1,225,21,8.0,2.0,1506,620,10,3,1,4.333333333333333,3,3,3089.00,14,17,2,0,0,1,0,0
6,185,227,11.0,9.0,76603,886,119,107,0,4.904109589041096,73,99,54601.00,19,13,17,0,0,0,0,1
4,183,167,1.0,12.0,2661,362,9,6,0,5.0,2,8,6639.00,13,10,20,1,0,0,0,0
7,184,72,12.0,11.0,2345,932,13,9,1,3.6666666666666665,3,27,35823.00,16,17,168,0,0,0,0,1
5,186,69,4.0,2.0,68538,798,10,4,0,3.0,1,6,10850.00,14,10,19,0,0,0,0,0
3,3,154,2.0,8.0,63932,116,4,3,0,4.0,1,13,800.00,14,9,306,0,2,0,1,0
3,3,152,2.0,12.0,2780,4,3,2,1,5.0,2,3,15600.00,14,10,19,0,0,1,0,0
4,183,339,44.0,2.0,14256,434,41,30,4,4.458333333333333,24,44,30596.00,10,15,4,0,0,0,1,1
6,185,247,44.0,12.0,1809,208,15,10,0,4.666666666666667,3,27,4182.00,14,12,117,1,0,0,0,0
2,226,24,44.0,2.0,2552,960,14,8,2,3.5,4,30,7839.00,10,14,123,1,5,4,0,0
1,1,10,44.0,12.0,17572,371,13,12,0,4.777777777777778,9,18,3564.00,11,20,8,1,0,0,1,0
5,186,207,12.0,8.0,,127,11,3,2,5.0,2,11,1540.00,16,18,1,0,0,0,1,0
1,225,21,2.0,12.0,649,793,7,5,0,4.0,1,10,3740.00,11,16,148,0,2,0,1,1
1,1,14,4.0,8.0,595,196,9,5,0,4.5,2,38,15100.00,11,13,1,1,0,0,0,0
1,225,22,6.0,9.0,2526,426,3,2,0,5.0,1,4,599.00,15,11,19,0,2,0,0,1
2,226,27,49.0,2.0,13628,354,24,10,5,4.25,8,70,36519.00,18,16,69,0,2,0,0,1
6,185,247,4.0,2.0,74555,891,38,30,2,4.166666666666667,6,70,27340.00,19,15,19,0,0,0,0,1
5,186,586,44.0,9.0,751,0,1,1,0,5.0,1,1,4000.00,15,20,4,0,1,0,0,1
1,225,22,12.0,8.0,49086,352,5,5,0,5.0,1,8,949.00,13,18,28,0,3,0,0,1
1,1,618,11.0,12.0,277,488,25,11,1,3.3333333333333335,3,54,30645.00,14,21,270,0,9,3,0,0
4,183,571,2.0,12.0,77358,436,5,2,0,4.0,1,2,1890.00,18,18,23,0,1,0,1,1
1,1,284,2.0,8.0,17674,12,2,1,0,4.0,1,1,1900.00,12,9,260,0,1,0,0,0
1,225,22,5.0,2.0,71414,1185,81,80,0,4.25,4,56,13760.00,20,13,64,0,9,1,0,1
2,226,25,11.0,8.0,3574,975,44,37,1,4.914285714285715,35,48,97496.00,14,17,50,0,1,1,0,1
1,1,13,29.0,8.0,2284,334,9,3,0,5.0,2,8,12550.09,19,19,23,0,1,0,0,0
1,225,22,2.0,2.0,17674,22,4,1,0,5.0,1,8,1280.00,19,10,62,1,1,1,0,0
1,1,11,2.0,8.0,2284,0,1,1,0,5.0,1,0,200.00,7,9,1,0,0,0,0,1
3,3,152,6.0,8.0,85985,0,1,1,0,5.0,1,3,2490.00,10,20,33,0,3,1,1,1
6,185,274,1.0,11.0,60121,1167,70,65,8,4.75,16,158,140973.05,17,18,0,0,0,0,0,1
1,1,14,2.0,12.0,28,722,24,14,0,4.833333333333333,12,33,71754.00,11,9,21,0,2,0,1,1
6,185,227,11.0,8.0,,1075,101,70,2,4.423076923076923,26,42,41586.60,10,12,1,0,0,0,0,0
4,183,167,8.0,12.0,1738,817,13,6,1,3.5,4,25,4845.00,18,9,422,0,3,2,0,0
4,183,200,43.0,9.0,1738,467,24,16,2,4.636363636363637,11,21,15079.00,14,11,44,0,0,0,0,0
1,1,13,43.0,2.0,1073,1197,11,8,0,4.75,4,49,141000.00,12,14,49,1,1,0,0,0
2,226,295,49.0,12.0,68538,243,13,1,0,5.0,1,23,1100.00,14,13,46,1,1,0,0,0
1,1,12,4.0,8.0,1812,589,7,2,0,5.0,1,12,4160.00,21,16,186,0,8,0,0,0
6,185,247,1.0,8.0,76159,431,23,19,1,4.846153846153846,13,32,18805.00,11,14,2,0,0,0,0,1
4,544,546,47.0,8.0,,132,5,4,0,5.0,4,4,4480.00,0,15,14,0,1,0,0,0
5,186,207,11.0,9.0,,241,96,80,5,3.9375,48,52,39200.00,18,10,15,0,0,0,0,0
1,1,13,5.0,12.0,2153,492,14,8,1,4.833333333333333,6,28,9745.00,10,18,631,0,12,6,0,0
